transcript_id,speaker_role,section,sent_id,verb_word_id,dep_word_id,verb_lemma,verb_category,dep_role,deprel,dep_text,dep_lemma,agent_type,cluster,cluster_long
creativity_0071,user,concerns,4,32,34,craft,AUTHORSHIP,OBJECT,obj,prompt,prompt,,Mix,3
creativity_0071,user,concerns,4,39,37,work,AUTHORSHIP,SUBJECT,nsubj,AI,AI,AI,Mix,3
creativity_0071,user,concerns,4,51,49,do,AI_USE,SUBJECT,nsubj:pass,it,it,OTHER,Mix,3
creativity_0071,user,concerns,5,7,9,be,AUTHORSHIP,SUBJECT,nsubj,market,market,OTHER,Mix,3
creativity_0071,user,concerns,5,23,20,prefer,AI_USE,SUBJECT,nsubj,clients,client,OTHER,Mix,3
creativity_0071,user,concerns,5,23,24,prefer,AI_USE,OBJECT,obj,that,that,,Mix,3
creativity_0071,user,concerns,6,12,11,have,IDEATION,SUBJECT,nsubj,we,we,HUMAN,Mix,3
creativity_0071,user,concerns,6,12,13,have,IDEATION,OBJECT,obj,anything,anything,,Mix,3
creativity_0071,user,concerns,8,3,2,do,AI_USE,SUBJECT,nsubj,they,they,HUMAN,Mix,3
creativity_0071,user,concerns,8,23,22,want,AI_USE,SUBJECT,nsubj,who,who,OTHER,Mix,3
creativity_0071,user,concerns,8,25,26,read,AUTHORSHIP,OBJECT,obj,it,it,,Mix,3
creativity_0071,user,concerns,8,30,32,remove,AUTHORSHIP,OBJECT,obj,need,need,,Mix,3
creativity_0071,user,future,1,5,4,become,AI_USE,SUBJECT,nsubj,tools,tool,AI,Mix,3
creativity_0071,user,future,1,13,14,use,AI_USE,OBJECT,obj,them,they,,Mix,3
creativity_0071,user,future,1,33,34,use,AI_USE,OBJECT,obj,them,they,,Mix,3
creativity_0071,user,future,2,5,6,use,AI_USE,OBJECT,obj,AI,AI,,Mix,3
creativity_0071,user,future,2,8,9,do,AI_USE,OBJECT,obj,jobs,job,,Mix,3
creativity_0071,user,future,2,11,10,find,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Mix,3
creativity_0071,user,future,2,19,22,check,AI_USE,OBJECT,obj,work,work,,Mix,3
creativity_0071,user,future,2,28,25,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Mix,3
creativity_0071,user,future,2,37,35,finish,AUTHORSHIP,SUBJECT,nsubj,it,it,OTHER,Mix,3
creativity_0071,user,future,3,11,10,look,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Mix,3
creativity_0071,user,future,4,3,5,seek,AI_USE,OBJECT,obj,roles,role,,Mix,3
creativity_0071,user,future,4,24,21,look,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Mix,3
creativity_0071,user,future,4,27,30,edit,AUTHORSHIP,OBJECT,obj,work,work,,Mix,3
creativity_0072,user,basic_job_description,3,4,5,craft,AUTHORSHIP,OBJECT,obj,introductions,introduction,,Audiovisual,4
creativity_0072,user,walkthrough,1,8,9,assist,AUTHORSHIP,OBJECT,obj,me,I,,Audiovisual,4
creativity_0072,user,walkthrough,2,15,16,understand,AI_USE,OBJECT,obj,something,something,,Audiovisual,4
creativity_0072,user,walkthrough,2,25,23,use,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,walkthrough,2,25,28,use,AI_USE,OBJECT,obj,tool,tool,,Audiovisual,4
creativity_0072,user,walkthrough,2,30,31,help,AI_USE,OBJECT,obj,me,I,,Audiovisual,4
creativity_0072,user,walkthrough,2,39,41,understand,AI_USE,OBJECT,obj,scene,scene,,Audiovisual,4
creativity_0072,user,walkthrough,3,10,12,require,AI_USE,AGENT,obl:agent,sides,side,,Audiovisual,4
creativity_0072,user,walkthrough,3,15,13,give,IDEATION,SUBJECT,nsubj:pass,I,I,HUMAN,Audiovisual,4
creativity_0072,user,walkthrough,4,7,5,send,AUTHORSHIP,SUBJECT,nsubj:pass,I,I,HUMAN,Audiovisual,4
creativity_0072,user,walkthrough,4,7,9,send,AUTHORSHIP,OBJECT,obj,sides,side,,Audiovisual,4
creativity_0072,user,walkthrough,4,28,31,understand,AI_USE,OBJECT,obj,genre,genre,,Audiovisual,4
creativity_0072,user,walkthrough,5,2,3,craft,AUTHORSHIP,OBJECT,obj,letters,letter,,Audiovisual,4
creativity_0072,user,walkthrough,5,8,9,use,AI_USE,OBJECT,obj,AI,AI,,Audiovisual,4
creativity_0072,user,walkthrough,6,35,37,show,AUTHORSHIP,OBJECT,obj,skills,skill,,Audiovisual,4
creativity_0072,user,walkthrough,7,19,17,look,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,project_example,1,12,8,prepare,IDEATION,OBJECT,obj,that,that,,Audiovisual,4
creativity_0072,user,project_example,1,10,9,need,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,project_example,2,5,2,get,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,project_example,2,5,6,get,IDEATION,OBJECT,obj,support,support,,Audiovisual,4
creativity_0072,user,project_example,3,10,9,help,AI_USE,SUBJECT,nsubj,AI,AI,AI,Audiovisual,4
creativity_0072,user,project_example,3,12,15,offer,IDEATION,OBJECT,obj,perspectives,perspective,,Audiovisual,4
creativity_0072,user,project_example,4,14,13,read,AUTHORSHIP,SUBJECT,nsubj,chemistry,chemistry,OTHER,Audiovisual,4
creativity_0072,user,project_example,5,9,8,help,AI_USE,SUBJECT,nsubj,AI,AI,AI,Audiovisual,4
creativity_0072,user,project_example,5,9,10,help,AI_USE,OBJECT,obj,me,I,,Audiovisual,4
creativity_0072,user,dynamic,1,7,8,be,AUTHORSHIP,SUBJECT,nsubj,something,something,OTHER,Audiovisual,4
creativity_0072,user,dynamic,2,7,3,make,CONTROL,SUBJECT,nsubj,which,which,OTHER,Audiovisual,4
creativity_0072,user,dynamic,2,7,8,make,CONTROL,OBJECT,obj,sense,sense,,Audiovisual,4
creativity_0072,user,dynamic,3,25,20,mean,AI_USE,OBJECT,obj,what,what,,Audiovisual,4
creativity_0072,user,dynamic,3,23,22,think,IDEATION,SUBJECT,nsubj,you,you,HUMAN,Audiovisual,4
creativity_0072,user,dynamic,3,25,24,mean,AI_USE,SUBJECT,nsubj,she,she,HUMAN,Audiovisual,4
creativity_0072,user,dynamic,5,5,4,mean,AI_USE,SUBJECT,nsubj,she,she,HUMAN,Audiovisual,4
creativity_0072,user,dynamic,5,5,6,mean,AI_USE,OBJECT,obj,x,x,,Audiovisual,4
creativity_0072,user,dynamic,6,14,13,turn,IDEATION,SUBJECT,nsubj,it,it,OTHER,Audiovisual,4
creativity_0072,user,dynamic,6,18,16,read,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,dynamic,8,24,23,know,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,dynamic,8,29,26,say,AI_USE,SUBJECT,nsubj,she,she,HUMAN,Audiovisual,4
creativity_0072,user,dynamic,8,29,32,say,AI_USE,OBJECT,obj,line,line,,Audiovisual,4
creativity_0072,user,dynamic,8,36,34,feel,AI_USE,SUBJECT,nsubj,she,she,HUMAN,Audiovisual,4
creativity_0072,user,dynamic,8,53,52,play,AI_USE,SUBJECT,nsubj,character,character,OTHER,Audiovisual,4
creativity_0072,user,changed_aspects,1,4,6,manage,CONTROL,OBJECT,obj,time,time,,Audiovisual,4
creativity_0072,user,changed_aspects,1,10,12,provide,AI_USE,OBJECT,obj,relief,relief,,Audiovisual,4
creativity_0072,user,changed_aspects,1,16,15,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,changed_aspects,1,16,20,have,IDEATION,OBJECT,obj,schedule,schedule,,Audiovisual,4
creativity_0072,user,changed_aspects,2,3,4,keep,IDEATION,OBJECT,obj,stress,stress,,Audiovisual,4
creativity_0072,user,changed_aspects,2,8,7,know,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,changed_aspects,2,12,10,get,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,changed_aspects,2,12,15,get,IDEATION,OBJECT,obj,help,help,,Audiovisual,4
creativity_0072,user,changed_aspects,2,24,20,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,changed_aspects,2,24,25,have,IDEATION,OBJECT,obj,time,time,,Audiovisual,4
creativity_0072,user,changed_aspects,3,10,11,get,IDEATION,OBJECT,obj,it,it,,Audiovisual,4
creativity_0072,user,concerns,1,14,16,understand,AI_USE,OBJECT,obj,nuances,nuance,,Audiovisual,4
creativity_0072,user,concerns,2,28,31,do,AI_USE,OBJECT,obj,analysis,analysis,,Audiovisual,4
creativity_0072,user,concerns,2,35,33,let,CONTROL,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,concerns,2,35,37,let,CONTROL,OBJECT,obj,AI,AI,,Audiovisual,4
creativity_0072,user,concerns,2,38,39,do,AI_USE,OBJECT,obj,it,it,,Audiovisual,4
creativity_0072,user,concerns,2,44,41,run,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,concerns,2,49,48,make,CONTROL,SUBJECT,nsubj,it,it,OTHER,Audiovisual,4
creativity_0072,user,concerns,3,1,4,go,AUTHORSHIP,OBJECT,obj,line,line,,Audiovisual,4
creativity_0072,user,concerns,3,12,13,create,AUTHORSHIP,OBJECT,obj,work,work,,Audiovisual,4
creativity_0072,user,concerns,4,11,10,need,AUTHORSHIP,SUBJECT,nsubj,it,it,OTHER,Audiovisual,4
creativity_0072,user,concerns,5,13,12,need,AUTHORSHIP,SUBJECT,nsubj,you,you,HUMAN,Audiovisual,4
creativity_0072,user,concerns,5,21,20,use,AI_USE,SUBJECT,nsubj,everyone,everyone,OTHER,Audiovisual,4
creativity_0072,user,concerns,5,21,22,use,AI_USE,OBJECT,obj,it,it,,Audiovisual,4
creativity_0072,user,concerns,5,27,24,start,IDEATION,SUBJECT,nsubj,things,thing,OTHER,Audiovisual,4
creativity_0072,user,concerns,5,28,31,come,IDEATION,OBJECT,obj,same,same,,Audiovisual,4
creativity_0072,user,concerns,6,10,11,replace,AI_USE,OBJECT,obj,actors,actor,,Audiovisual,4
creativity_0072,user,concerns,6,15,17,be,AUTHORSHIP,SUBJECT,nsubj,lot,lot,OTHER,Audiovisual,4
creativity_0072,user,concerns,6,25,24,think,IDEATION,SUBJECT,nsubj,people,person,OTHER,Audiovisual,4
creativity_0072,user,concerns,6,28,26,happen,AI_USE,SUBJECT,nsubj,it,it,OTHER,Audiovisual,4
creativity_0072,user,concerns,6,34,33,say,AI_USE,SUBJECT,nsubj,others,other,OTHER,Audiovisual,4
creativity_0072,user,concerns,6,44,43,happen,AI_USE,SUBJECT,nsubj,that,that,OTHER,Audiovisual,4
creativity_0072,user,concerns,6,53,54,make,CONTROL,OBJECT,obj,them,they,,Audiovisual,4
creativity_0072,user,future,1,7,5,become,AI_USE,SUBJECT,nsubj,AI,AI,AI,Audiovisual,4
creativity_0072,user,future,1,18,17,need,AUTHORSHIP,SUBJECT,nsubj,you,you,HUMAN,Audiovisual,4
creativity_0072,user,future,1,18,22,need,AUTHORSHIP,OBJECT,obj,help,help,,Audiovisual,4
creativity_0072,user,future,4,27,33,give,IDEATION,OBJECT,obj,advice,advice,,Audiovisual,4
creativity_0072,user,future,5,20,14,find,IDEATION,OBJECT,obj,which,which,,Audiovisual,4
creativity_0072,user,future,5,16,15,know,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,future,5,20,18,find,IDEATION,SUBJECT,nsubj,actors,actor,OTHER,Audiovisual,4
creativity_0072,user,future,6,22,19,get,IDEATION,SUBJECT,nsubj,you,you,HUMAN,Audiovisual,4
creativity_0072,user,future,6,22,23,get,IDEATION,OBJECT,obj,someone,someone,,Audiovisual,4
creativity_0072,user,future,7,12,11,get,IDEATION,SUBJECT,nsubj,AI,AI,AI,Audiovisual,4
creativity_0072,user,future,7,16,15,think,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,future,7,24,25,help,AI_USE,OBJECT,obj,actors,actor,,Audiovisual,4
creativity_0072,user,extra_comments,1,10,7,mention,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,extra_comments,2,5,2,notice,AI_USE,OBJECT,obj,which,which,,Audiovisual,4
creativity_0072,user,extra_comments,2,5,3,notice,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,extra_comments,2,17,20,change,AUTHORSHIP,OBJECT,obj,tone,tone,,Audiovisual,4
creativity_0072,user,extra_comments,2,25,23,write,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,extra_comments,3,10,6,sound,AI_USE,SUBJECT,nsubj,this,this,OTHER,Audiovisual,4
creativity_0072,user,extra_comments,4,4,7,put,AUTHORSHIP,OBJECT,obj,lot,lot,,Audiovisual,4
creativity_0072,user,extra_comments,4,13,11,understand,AI_USE,SUBJECT,nsubj,it,it,OTHER,Audiovisual,4
creativity_0072,user,extra_comments,4,13,14,understand,AI_USE,OBJECT,obj,how,how,,Audiovisual,4
creativity_0072,user,extra_comments,4,16,15,write,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,extra_comments,4,20,19,want,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0072,user,extra_comments,7,8,9,give,IDEATION,OBJECT,obj,guidance,guidance,,Audiovisual,4
creativity_0072,user,extra_comments,7,16,15,ask,AI_USE,SUBJECT,nsubj,you,you,HUMAN,Audiovisual,4
creativity_0072,user,extra_comments,7,16,17,ask,AI_USE,OBJECT,iobj,it,it,,Audiovisual,4
creativity_0072,user,extra_comments,7,32,34,handle,AI_USE,OBJECT,obj,situation,situation,,Audiovisual,4
creativity_0073,user,intro,1,4,5,let,CONTROL,OBJECT,obj,'s,we,,Fiction writing,0
creativity_0073,user,basic_job_description,1,29,27,write,AUTHORSHIP,OBJECT,obj,that,that,,Fiction writing,0
creativity_0073,user,basic_job_description,1,29,28,write,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,basic_job_description,2,15,17,get,IDEATION,OBJECT,obj,words,word,,Fiction writing,0
creativity_0073,user,basic_job_description,3,20,16,make,CONTROL,SUBJECT,nsubj:outer,that,that,OTHER,Fiction writing,0
creativity_0073,user,basic_job_description,3,27,23,make,CONTROL,SUBJECT,nsubj,plot,plot,OTHER,Fiction writing,0
creativity_0073,user,basic_job_description,3,27,28,make,CONTROL,OBJECT,obj,sense,sense,,Fiction writing,0
creativity_0073,user,basic_job_description,3,34,32,follow,IDEATION,SUBJECT,nsubj:pass,this,this,OTHER,Fiction writing,0
creativity_0073,user,basic_job_description,5,10,12,be,AUTHORSHIP,SUBJECT,nsubj,areas,area,OTHER,Fiction writing,0
creativity_0073,user,walkthrough,1,18,16,go,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,walkthrough,2,21,23,find,IDEATION,OBJECT,obj,works,work,,Fiction writing,0
creativity_0073,user,walkthrough,2,39,37,work,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,walkthrough,3,4,8,explore,IDEATION,OBJECT,obj,touchstones,touchstone,,Fiction writing,0
creativity_0073,user,walkthrough,6,1,2,use,AI_USE,OBJECT,obj,this,this,,Fiction writing,0
creativity_0073,user,walkthrough,6,11,13,use,AI_USE,OBJECT,obj,music,music,,Fiction writing,0
creativity_0073,user,walkthrough,6,17,19,set,CONTROL,OBJECT,obj,tone,tone,,Fiction writing,0
creativity_0073,user,walkthrough,7,10,13,have,IDEATION,OBJECT,obj,check,check,,Fiction writing,0
creativity_0073,user,walkthrough,7,18,17,write,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,walkthrough,7,18,19,write,AUTHORSHIP,OBJECT,obj,them,they,,Fiction writing,0
creativity_0073,user,walkthrough,8,9,6,want,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,walkthrough,8,9,10,want,AI_USE,OBJECT,obj,suggestions,suggestion,,Fiction writing,0
creativity_0073,user,walkthrough,8,17,16,feel,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,walkthrough,8,26,25,ask,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,walkthrough,9,7,8,continue,AI_USE,OBJECT,obj,this,this,,Fiction writing,0
creativity_0073,user,walkthrough,9,13,11,know,AI_USE,SUBJECT,nsubj,model,model,AI,Fiction writing,0
creativity_0073,user,walkthrough,9,13,15,know,AI_USE,OBJECT,obj,aim,aim,,Fiction writing,0
creativity_0073,user,walkthrough,9,25,23,provide,AI_USE,SUBJECT,nsubj,it,it,OTHER,Fiction writing,0
creativity_0073,user,walkthrough,9,25,27,provide,AI_USE,OBJECT,obj,feedback,feedback,,Fiction writing,0
creativity_0073,user,walkthrough,10,25,27,save,AI_USE,OBJECT,obj,Cat,cat,,Fiction writing,0
creativity_0073,user,walkthrough,10,37,35,help,AI_USE,SUBJECT,nsubj,which,which,OTHER,Fiction writing,0
creativity_0073,user,walkthrough,10,38,41,provide,AI_USE,OBJECT,obj,look,look,,Fiction writing,0
creativity_0073,user,walkthrough,10,46,47,help,AI_USE,OBJECT,obj,me,I,,Fiction writing,0
creativity_0073,user,walkthrough,12,7,9,provide,AI_USE,OBJECT,obj,feedback,feedback,,Fiction writing,0
creativity_0073,user,walkthrough,12,15,16,ask,AI_USE,OBJECT,obj,questions,question,,Fiction writing,0
creativity_0073,user,walkthrough,12,26,20,miss,AUTHORSHIP,OBJECT,obj,What,what,,Fiction writing,0
creativity_0073,user,walkthrough,12,24,23,feel,AI_USE,SUBJECT,nsubj,reader,reader,OTHER,Fiction writing,0
creativity_0073,user,walkthrough,13,9,6,feel,AI_USE,SUBJECT,nsubj,that,that,OTHER,Fiction writing,0
creativity_0073,user,walkthrough,13,15,16,help,AI_USE,OBJECT,obj,me,I,,Fiction writing,0
creativity_0073,user,walkthrough,15,9,10,use,AI_USE,OBJECT,obj,AI,AI,,Fiction writing,0
creativity_0073,user,walkthrough,15,22,20,try,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,walkthrough,15,30,29,make,CONTROL,SUBJECT,nsubj,involvement,involvement,OTHER,Fiction writing,0
creativity_0073,user,walkthrough,15,30,31,make,CONTROL,OBJECT,obj,this,this,,Fiction writing,0
creativity_0073,user,walkthrough,16,24,23,do,AI_USE,SUBJECT,nsubj:pass,all,all,OTHER,Fiction writing,0
creativity_0073,user,walkthrough,16,27,25,use,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,walkthrough,16,27,30,use,AI_USE,OBJECT,obj,model,model,,Fiction writing,0
creativity_0073,user,walkthrough,16,32,33,provide,AI_USE,OBJECT,obj,feedback,feedback,,Fiction writing,0
creativity_0073,user,walkthrough,16,41,37,miss,AUTHORSHIP,SUBJECT,nsubj:pass,that,that,OTHER,Fiction writing,0
creativity_0073,user,walkthrough,17,17,15,turn,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,walkthrough,18,12,15,create,AUTHORSHIP,OBJECT,obj,content,content,,Fiction writing,0
creativity_0073,user,walkthrough,18,28,29,use,AI_USE,OBJECT,obj,it,it,,Fiction writing,0
creativity_0073,user,project_example,2,12,10,work,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,project_example,2,21,19,work,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,project_example,3,10,9,describe,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,project_example,3,20,19,lead,CONTROL,SUBJECT,nsubj,which,which,OTHER,Fiction writing,0
creativity_0073,user,project_example,3,27,26,use,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,project_example,4,21,15,have,IDEATION,SUBJECT,nsubj:outer,thing,thing,OTHER,Fiction writing,0
creativity_0073,user,project_example,4,19,16,like,IDEATION,OBJECT,obj,that,that,,Fiction writing,0
creativity_0073,user,project_example,4,19,17,like,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,project_example,4,21,24,have,IDEATION,OBJECT,obj,feedback,feedback,,Fiction writing,0
creativity_0073,user,project_example,4,37,27,get,IDEATION,SUBJECT,nsubj,which,which,OTHER,Fiction writing,0
creativity_0073,user,project_example,4,37,33,get,IDEATION,SUBJECT,nsubj,you,you,HUMAN,Fiction writing,0
creativity_0073,user,project_example,4,37,38,get,IDEATION,OBJECT,obj,feedback,feedback,,Fiction writing,0
creativity_0073,user,project_example,4,42,40,finish,AUTHORSHIP,SUBJECT,nsubj,you,you,HUMAN,Fiction writing,0
creativity_0073,user,project_example,4,42,45,finish,AUTHORSHIP,OBJECT,obj,thing,thing,,Fiction writing,0
creativity_0073,user,project_example,4,48,46,take,AI_USE,SUBJECT,nsubj,which,which,OTHER,Fiction writing,0
creativity_0073,user,project_example,4,48,53,take,AI_USE,OBJECT,obj,time,time,,Fiction writing,0
creativity_0073,user,project_example,5,17,18,help,AI_USE,OBJECT,obj,me,I,,Fiction writing,0
creativity_0073,user,project_example,5,22,24,see,AI_USE,OBJECT,obj,ideas,idea,,Fiction writing,0
creativity_0073,user,project_example,7,8,9,give,IDEATION,OBJECT,iobj,me,I,,Fiction writing,0
creativity_0073,user,project_example,7,8,10,give,IDEATION,OBJECT,obj,feedback,feedback,,Fiction writing,0
creativity_0073,user,project_example,7,26,24,see,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,project_example,7,30,29,use,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,project_example,7,30,32,use,AI_USE,OBJECT,obj,model,model,,Fiction writing,0
creativity_0073,user,dynamic,1,8,4,force,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,dynamic,1,16,15,make,CONTROL,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,dynamic,1,23,22,try,IDEATION,SUBJECT,nsubj,that,that,OTHER,Fiction writing,0
creativity_0073,user,dynamic,1,30,28,look,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,dynamic,2,11,8,have,IDEATION,SUBJECT,nsubj:outer,collaboration,collaboration,OTHER,Fiction writing,0
creativity_0073,user,dynamic,2,11,13,have,IDEATION,OBJECT,obj,assistant,assistant,,Fiction writing,0
creativity_0073,user,dynamic,3,10,12,use,AI_USE,OBJECT,obj,AI,AI,,Fiction writing,0
creativity_0073,user,dynamic,3,18,17,explain,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,dynamic,3,20,21,provide,AI_USE,OBJECT,obj,suggestions,suggestion,,Fiction writing,0
creativity_0073,user,dynamic,3,33,32,have,IDEATION,SUBJECT,nsubj,you,you,HUMAN,Fiction writing,0
creativity_0073,user,dynamic,3,33,35,have,IDEATION,OBJECT,obj,person,person,,Fiction writing,0
creativity_0073,user,dynamic,3,36,38,read,AUTHORSHIP,OBJECT,obj,story,story,,Fiction writing,0
creativity_0073,user,dynamic,3,40,41,make,CONTROL,OBJECT,obj,suggestions,suggestion,,Fiction writing,0
creativity_0073,user,changed_aspects,1,7,3,change,AUTHORSHIP,SUBJECT,csubj,developing,develop,OTHER,Fiction writing,0
creativity_0073,user,changed_aspects,1,7,5,change,AUTHORSHIP,SUBJECT,nsubj,habits,habit,OTHER,Fiction writing,0
creativity_0073,user,changed_aspects,1,12,14,have,IDEATION,OBJECT,obj,assistant,assistant,,Fiction writing,0
creativity_0073,user,changed_aspects,1,18,19,provide,AI_USE,OBJECT,obj,feedback,feedback,,Fiction writing,0
creativity_0073,user,changed_aspects,1,40,29,make,CONTROL,SUBJECT,csubj,wanting,want,OTHER,Fiction writing,0
creativity_0073,user,changed_aspects,1,34,33,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,Fiction writing,0
creativity_0073,user,changed_aspects,1,34,35,have,IDEATION,OBJECT,obj,something,something,,Fiction writing,0
creativity_0073,user,changed_aspects,1,37,38,get,IDEATION,OBJECT,obj,feedback,feedback,,Fiction writing,0
creativity_0073,user,changed_aspects,1,40,41,make,CONTROL,OBJECT,obj,you,you,,Fiction writing,0
creativity_0073,user,changed_aspects,1,44,45,write,AUTHORSHIP,OBJECT,obj,more,more,,Fiction writing,0
creativity_0073,user,changed_aspects,2,4,8,refine,IDEATION,OBJECT,obj,balance,balance,,Fiction writing,0
creativity_0073,user,changed_aspects,2,28,25,say,AI_USE,SUBJECT,nsubj,model,model,AI,Fiction writing,0
creativity_0073,user,changed_aspects,2,32,30,do,AI_USE,SUBJECT,nsubj,you,you,HUMAN,Fiction writing,0
creativity_0073,user,changed_aspects,2,40,39,want,AI_USE,SUBJECT,nsubj,you,you,HUMAN,Fiction writing,0
creativity_0073,user,changed_aspects,2,40,41,want,AI_USE,OBJECT,obj,it,it,,Fiction writing,0
creativity_0073,user,changed_aspects,2,43,44,help,AI_USE,OBJECT,obj,you,you,,Fiction writing,0
creativity_0073,user,changed_aspects,2,45,47,make,CONTROL,OBJECT,obj,work,work,,Fiction writing,0
creativity_0073,user,changed_aspects,2,52,51,mean,AI_USE,SUBJECT,nsubj,it,it,OTHER,Fiction writing,0
creativity_0073,user,changed_aspects,2,53,56,provide,AI_USE,OBJECT,obj,feedback,feedback,,Fiction writing,0
creativity_0073,user,concerns,1,23,21,use,AI_USE,SUBJECT,nsubj,who,who,OTHER,Fiction writing,0
creativity_0073,user,concerns,1,23,24,use,AI_USE,OBJECT,obj,AI,AI,,Fiction writing,0
creativity_0073,user,concerns,1,26,29,write,AUTHORSHIP,OBJECT,obj,story,story,,Fiction writing,0
creativity_0073,user,concerns,2,3,4,get,IDEATION,OBJECT,obj,people,person,,Fiction writing,0
creativity_0073,user,concerns,2,6,8,see,AI_USE,OBJECT,obj,work,work,,Fiction writing,0
creativity_0073,user,concerns,2,14,16,make,CONTROL,OBJECT,obj,kind,kind,,Fiction writing,0
creativity_0073,user,concerns,2,30,33,be,AUTHORSHIP,SUBJECT,nsubj,people,person,OTHER,Fiction writing,0
creativity_0073,user,concerns,2,36,34,tell,IDEATION,SUBJECT,nsubj,who,who,OTHER,Fiction writing,0
creativity_0073,user,concerns,2,36,37,tell,IDEATION,OBJECT,iobj,AI,AI,,Fiction writing,0
creativity_0073,user,concerns,2,39,42,write,AUTHORSHIP,OBJECT,obj,story,story,,Fiction writing,0
creativity_0073,user,concerns,2,46,47,publish,AUTHORSHIP,OBJECT,obj,it,it,,Fiction writing,0
creativity_0073,user,concerns,2,49,51,make,CONTROL,OBJECT,obj,market,market,,Fiction writing,0
creativity_0073,user,concerns,3,11,12,train,AUTHORSHIP,OBJECT,obj,models,model,,Fiction writing,0
creativity_0073,user,concerns,3,18,15,look,IDEATION,SUBJECT,nsubj:pass,this,this,OTHER,Fiction writing,0
creativity_0073,user,future,1,6,4,continue,AI_USE,SUBJECT,nsubj,it,it,OTHER,Fiction writing,0
creativity_0073,user,future,1,11,10,have,IDEATION,SUBJECT,nsubj,it,it,OTHER,Fiction writing,0
