transcript_id,section,sent_id,dep_word_id,head,deprel,dep_lemma,dep_text,dep_upos,verb_word_id,verb_lemma,verb_category,edge_role_detail,agency_role,group,long_cluster
creativity_0068,project_example,4,12,15,nsubj,ai,AI,PROPN,15,help,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0068,project_example,4,16,15,obj,i,me,PRON,15,help,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0068,project_example,4,17,15,xcomp,identify,identify,VERB,15,help,AI_USE,XCOMP,OTHER,Mix,3
creativity_0068,project_example,4,19,17,obj,gap,gaps,NOUN,17,identify,IDEATION,OBJECT,PATIENT,Mix,3
creativity_0068,project_example,5,10,9,obj,i,me,PRON,9,help,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0068,project_example,5,11,9,xcomp,bridge,bridge,VERB,9,help,AI_USE,XCOMP,OTHER,Mix,3
creativity_0068,project_example,5,28,32,nsubj,i,I,PRON,32,think,IDEATION,SUBJECT,AGENT,Mix,3
creativity_0068,project_example,6,1,5,nsubj,i,I,PRON,5,use,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0068,project_example,6,6,5,obj,it,it,PRON,5,use,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0068,project_example,6,9,8,obj,i,me,PRON,8,help,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0068,project_example,6,10,8,xcomp,brainstorm,brainstorm,VERB,8,help,AI_USE,XCOMP,OTHER,Mix,3
creativity_0068,project_example,6,12,10,obj,structure,structures,NOUN,10,brainstorm,IDEATION,OBJECT,PATIENT,Mix,3
creativity_0068,dynamic,1,1,3,nsubj,i,I,PRON,3,drive,CONTROL,SUBJECT,AGENT,Mix,3
creativity_0068,dynamic,1,6,3,obj,decision,decisions,NOUN,3,drive,CONTROL,OBJECT,PATIENT,Mix,3
creativity_0068,dynamic,2,3,4,nsubj,i,I,PRON,4,think,IDEATION,SUBJECT,AGENT,Mix,3
creativity_0068,dynamic,2,7,4,ccomp,struggle,struggles,VERB,4,think,IDEATION,CCOMP,OTHER,Mix,3
creativity_0068,dynamic,2,11,9,obj,voice,voice,NOUN,9,identify,IDEATION,OBJECT,PATIENT,Mix,3
creativity_0068,dynamic,4,33,35,nsubj,who,who,PRON,35,identify,IDEATION,SUBJECT,AGENT,Mix,3
creativity_0068,dynamic,4,38,35,obj,goal,goals,NOUN,35,identify,IDEATION,OBJECT,PATIENT,Mix,3
creativity_0068,changed_aspects,3,12,14,nsubj,it,it,PRON,14,help,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0068,changed_aspects,3,15,14,xcomp,organize,organize,VERB,14,help,AI_USE,XCOMP,OTHER,Mix,3
creativity_0068,changed_aspects,3,20,15,obj,entrie,entries,NOUN,15,organize,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0068,concerns,2,4,5,nsubj,ai,AI,PROPN,5,write,AUTHORSHIP,SUBJECT,AGENT,Mix,3
creativity_0068,concerns,2,15,5,obj,work,work,NOUN,5,write,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0068,concerns,2,21,19,xcomp,imitate,imitate,VERB,19,ask,AI_USE,XCOMP,OTHER,Mix,3
creativity_0068,concerns,3,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,Mix,3
creativity_0068,concerns,3,12,2,ccomp,thing,thing,NOUN,2,think,IDEATION,CCOMP,OTHER,Mix,3
creativity_0068,concerns,4,1,4,nsubj,lot,Lots,NOUN,4,write,AUTHORSHIP,SUBJECT,AGENT,Mix,3
creativity_0068,concerns,4,12,4,obj,book,books,NOUN,4,write,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0068,concerns,4,35,33,obl:agent,human,humans,NOUN,33,write,AUTHORSHIP,AGENT,AGENT,Mix,3
creativity_0068,concerns,5,25,24,obj,i,me,PRON,24,help,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0068,concerns,5,26,24,xcomp,maintain,maintain,VERB,24,help,AI_USE,XCOMP,OTHER,Mix,3
creativity_0068,concerns,6,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,Mix,3
creativity_0068,concerns,6,12,2,ccomp,get,get,VERB,2,think,IDEATION,CCOMP,OTHER,Mix,3
creativity_0068,future,1,14,11,obj,chapbook,chapbook,NOUN,11,upload,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0068,future,5,1,4,nsubj:pass,it,it,PRON,4,publish,AUTHORSHIP,SUBJECT_PASS,PATIENT,Mix,3
creativity_0068,future,6,14,12,obj,thread,threads,NOUN,12,identify,IDEATION,OBJECT,PATIENT,Mix,3
creativity_0068,future,6,21,20,obj,i,me,PRON,20,help,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0068,future,6,22,20,xcomp,get,get,VERB,20,help,AI_USE,XCOMP,OTHER,Mix,3
creativity_0069,walkthrough,2,1,3,nsubj,i,I,PRON,3,tell,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,walkthrough,2,4,3,iobj,it,it,PRON,3,tell,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,walkthrough,2,5,3,obj,what,what,PRON,3,tell,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,walkthrough,2,6,8,nsubj,i,I,PRON,8,look,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,walkthrough,3,1,2,nsubj,this,This,PRON,2,save,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,walkthrough,3,3,2,obj,ton,tons,NOUN,2,save,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,walkthrough,4,7,6,obj,i,me,PRON,6,help,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,walkthrough,4,8,6,xcomp,write,write,VERB,6,help,AI_USE,XCOMP,OTHER,Content writing,2
creativity_0069,walkthrough,4,9,8,obj,copy,copy,NOUN,8,write,AUTHORSHIP,OBJECT,PATIENT,Content writing,2
creativity_0069,walkthrough,5,3,4,nsubj,ai,AI,PROPN,4,write,AUTHORSHIP,SUBJECT,AGENT,Content writing,2
creativity_0069,walkthrough,5,5,4,obj,it,it,PRON,4,write,AUTHORSHIP,OBJECT,PATIENT,Content writing,2
creativity_0069,walkthrough,6,1,3,nsubj,ai,AI,PROPN,3,help,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,walkthrough,6,4,3,obj,i,me,PRON,3,help,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,walkthrough,6,5,3,xcomp,brainstorm,brainstorm,VERB,3,help,AI_USE,XCOMP,OTHER,Content writing,2
creativity_0069,project_example,1,7,8,nsubj,i,I,PRON,8,use,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,project_example,1,9,8,obj,chatgpt,ChatGPT,PROPN,8,use,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,project_example,2,3,4,nsubj,i,I,PRON,4,keep,CONTROL,SUBJECT,AGENT,Content writing,2
creativity_0069,project_example,2,5,4,obj,track,track,NOUN,4,keep,CONTROL,OBJECT,PATIENT,Content writing,2
creativity_0069,project_example,3,11,10,iobj,it,it,PRON,10,tell,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,project_example,3,12,10,obj,what,what,PRON,10,tell,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,project_example,3,21,20,obj,i,me,PRON,20,help,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,project_example,3,22,20,xcomp,identify,identify,VERB,20,help,AI_USE,XCOMP,OTHER,Content writing,2
creativity_0069,project_example,3,24,22,obj,item,items,NOUN,22,identify,IDEATION,OBJECT,PATIENT,Content writing,2
creativity_0069,project_example,5,5,6,nsubj,i,I,PRON,6,tell,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,project_example,5,7,6,obj,it,it,PRON,6,tell,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,project_example,5,12,6,ccomp,email,emailed,VERB,6,tell,AI_USE,CCOMP,OTHER,Content writing,2
creativity_0069,project_example,6,1,5,nsubj,i,I,PRON,5,think,IDEATION,SUBJECT,AGENT,Content writing,2
creativity_0069,project_example,6,7,5,xcomp,follow,follow,VERB,5,think,IDEATION,XCOMP,OTHER,Content writing,2
creativity_0069,project_example,6,21,24,nsubj,method,method,NOUN,24,help,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,project_example,6,25,24,obj,i,me,PRON,24,help,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,project_example,6,28,24,xcomp,let,let,VERB,24,help,AI_USE,XCOMP,OTHER,Content writing,2
creativity_0069,project_example,6,29,28,obj,anything,anything,PRON,28,let,CONTROL,OBJECT,PATIENT,Content writing,2
creativity_0069,project_example,6,30,28,xcomp,slip,slip,VERB,28,let,CONTROL,XCOMP,OTHER,Content writing,2
creativity_0069,dynamic,1,1,4,nsubj,i,I,PRON,4,drive,CONTROL,SUBJECT,AGENT,Content writing,2
creativity_0069,dynamic,1,7,4,obj,decision,decision,NOUN,4,drive,CONTROL,OBJECT,PATIENT,Content writing,2
creativity_0069,dynamic,3,10,7,obj,employee,employee,NOUN,7,train,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,dynamic,5,7,6,iobj,it,it,PRON,6,tell,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,dynamic,5,8,6,obj,what,what,PRON,6,tell,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,dynamic,8,10,11,nsubj,i,I,PRON,11,identify,IDEATION,SUBJECT,AGENT,Content writing,2
creativity_0069,dynamic,8,12,11,obj,what,what,PRON,11,identify,IDEATION,OBJECT,PATIENT,Content writing,2
creativity_0069,dynamic,8,19,18,iobj,it,it,PRON,18,tell,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,dynamic,8,22,18,ccomp,go,going,VERB,18,tell,AI_USE,CCOMP,OTHER,Content writing,2
creativity_0069,dynamic,8,26,25,iobj,it,it,PRON,25,ask,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,dynamic,8,28,25,xcomp,give,give,VERB,25,ask,AI_USE,XCOMP,OTHER,Content writing,2
creativity_0069,dynamic,8,36,38,nsubj,i,I,PRON,38,look,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,changed_aspects,1,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,Content writing,2
creativity_0069,changed_aspects,1,4,2,ccomp,understand,understand,VERB,2,think,IDEATION,CCOMP,OTHER,Content writing,2
creativity_0069,changed_aspects,1,5,8,obj,what,what,PRON,8,ask,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,changed_aspects,1,6,8,nsubj,you,you,PRON,8,ask,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,changed_aspects,2,5,6,nsubj,i,I,PRON,6,think,IDEATION,SUBJECT,AGENT,Content writing,2
creativity_0069,changed_aspects,2,10,6,ccomp,change,changed,VERB,6,think,IDEATION,CCOMP,OTHER,Content writing,2
creativity_0069,changed_aspects,4,16,15,obj,ai,AI,NOUN,15,use,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,changed_aspects,6,3,5,nsubj,i,I,PRON,5,use,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,changed_aspects,6,6,5,obj,ai,AI,PROPN,5,use,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,changed_aspects,13,28,26,ccomp,depend,depends,VERB,26,think,IDEATION,CCOMP,OTHER,Content writing,2
creativity_0069,changed_aspects,15,3,4,nsubj,that,that,PRON,4,help,AI_USE,SUBJECT,AGENT,Content writing,2
creativity_0069,concerns,1,15,13,obj,job,jobs,NOUN,13,lose,CONTROL,OBJECT,PATIENT,Content writing,2
creativity_0069,concerns,7,16,14,obj,buck,buck,NOUN,14,save,AI_USE,OBJECT,PATIENT,Content writing,2
creativity_0069,concerns,7,22,24,nsubj,they,they,PRON,24,create,AUTHORSHIP,SUBJECT,AGENT,Content writing,2
creativity_0069,concerns,7,26,24,obj,mess,mess,NOUN,24,create,AUTHORSHIP,OBJECT,PATIENT,Content writing,2
creativity_0069,concerns,8,26,24,obj,how,how,ADV,24,figure,IDEATION,OBJECT,PATIENT,Content writing,2
creativity_0069,future,1,8,9,nsubj,i,I,PRON,9,think,IDEATION,SUBJECT,AGENT,Content writing,2
creativity_0069,future,1,13,9,ccomp,answer,answered,VERB,9,think,IDEATION,CCOMP,OTHER,Content writing,2
creativity_0069,future,2,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,Content writing,2
creativity_0069,future,2,6,2,ccomp,be,be,VERB,2,think,IDEATION,CCOMP,OTHER,Content writing,2
creativity_0069,future,3,26,29,nsubj:pass,it,it,PRON,29,use,AI_USE,SUBJECT_PASS,PATIENT,Content writing,2
creativity_0069,future,4,15,18,nsubj,they,they,PRON,18,figure,IDEATION,SUBJECT,AGENT,Content writing,2
creativity_0069,future,4,20,18,obj,how,how,ADV,18,figure,IDEATION,OBJECT,PATIENT,Content writing,2
creativity_0069,extra_comments,1,1,4,nsubj,i,I,PRON,4,think,IDEATION,SUBJECT,AGENT,Content writing,2
creativity_0070,intro,1,5,4,obj,we,'s,PRON,4,let,CONTROL,OBJECT,PATIENT,Fiction writing,0
creativity_0070,intro,1,6,4,xcomp,go,go,VERB,4,let,CONTROL,XCOMP,OTHER,Fiction writing,0
creativity_0070,basic_job_description,3,23,18,obj,episode,episode,NOUN,18,develop,IDEATION,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,1,1,2,nsubj,i,I,PRON,2,use,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,walkthrough,1,3,2,obj,ai,AI,NOUN,2,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,2,11,14,nsubj,i,I,PRON,14,use,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,walkthrough,2,15,14,obj,ai,AI,NOUN,14,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,4,7,6,obj,ai,AI,PROPN,6,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,4,11,13,nsubj:pass,time,time,NOUN,13,cut,AI_USE,SUBJECT_PASS,PATIENT,Fiction writing,0
creativity_0070,walkthrough,5,17,18,nsubj,i,I,PRON,18,use,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,walkthrough,5,20,18,xcomp,ask,ask,VERB,18,use,AI_USE,XCOMP,OTHER,Fiction writing,0
creativity_0070,walkthrough,5,25,20,ccomp,work,work,VERB,20,ask,AI_USE,CCOMP,OTHER,Fiction writing,0
creativity_0070,walkthrough,5,28,20,obj,name,name,NOUN,20,ask,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,8,10,11,nsubj,who,who,PRON,11,use,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,walkthrough,8,12,11,obj,ai,AI,NOUN,11,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,8,15,14,obj,brief,briefs,NOUN,14,draft,AUTHORSHIP,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,10,35,34,obj,thing,things,NOUN,34,check,CONTROL,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,11,12,11,obj,dozen,dozens,NOUN,11,check,CONTROL,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,14,15,13,obj,language,language,NOUN,13,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,17,9,7,iobj,model,model,NOUN,7,tell,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,17,10,7,obj,something,something,PRON,7,tell,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,17,13,15,nsubj,i,I,PRON,15,look,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,walkthrough,17,15,7,ccomp,look,looked,VERB,7,tell,AI_USE,CCOMP,OTHER,Fiction writing,0
creativity_0070,walkthrough,17,16,15,obj,that,that,PRON,15,look,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,19,33,35,nsubj,model,model,NOUN,35,ask,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,walkthrough,19,36,35,iobj,itself,itself,PRON,35,ask,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,19,48,47,obj,itself,itself,PRON,47,check,CONTROL,OBJECT,PATIENT,Fiction writing,0
creativity_0070,walkthrough,20,49,48,xcomp,use,using,VERB,48,keep,CONTROL,XCOMP,OTHER,Fiction writing,0
creativity_0070,walkthrough,20,50,49,obj,it,it,PRON,49,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,project_example,1,1,4,nsubj,i,I,PRON,4,write,AUTHORSHIP,SUBJECT,AGENT,Fiction writing,0
creativity_0070,project_example,1,7,4,obj,screenplay,screenplay,NOUN,4,write,AUTHORSHIP,OBJECT,PATIENT,Fiction writing,0
creativity_0070,project_example,2,42,43,nsubj,i,I,PRON,43,ask,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,project_example,2,46,43,obj,model,model,NOUN,43,ask,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,project_example,3,20,21,nsubj,i,I,PRON,21,ask,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,project_example,3,29,21,ccomp,take,took,VERB,21,ask,AI_USE,CCOMP,OTHER,Fiction writing,0
creativity_0070,project_example,3,33,34,nsubj,ai,AI,PROPN,34,tell,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,project_example,3,35,34,iobj,i,me,PRON,34,tell,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,project_example,3,39,34,ccomp,watch,watched,VERB,34,tell,AI_USE,CCOMP,OTHER,Fiction writing,0
creativity_0070,dynamic,1,1,3,nsubj,i,I,PRON,3,ask,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,dynamic,1,4,3,obj,ai,AI,NOUN,3,ask,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,dynamic,2,1,3,nsubj,i,I,PRON,3,keep,CONTROL,SUBJECT,AGENT,Fiction writing,0
creativity_0070,dynamic,2,5,3,obj,boundary,boundary,NOUN,3,keep,CONTROL,OBJECT,PATIENT,Fiction writing,0
creativity_0070,dynamic,5,36,42,nsubj,someone,someone,PRON,42,identify,IDEATION,SUBJECT,AGENT,Fiction writing,0
creativity_0070,dynamic,6,4,3,obj,ai,AI,NOUN,3,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,dynamic,7,7,9,nsubj,that,that,PRON,9,create,AUTHORSHIP,SUBJECT,AGENT,Fiction writing,0
creativity_0070,dynamic,8,30,34,nsubj,i,I,PRON,34,use,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,dynamic,8,35,34,obj,something,something,PRON,34,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,changed_aspects,3,5,8,obj,that,that,PRON,8,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,changed_aspects,3,6,8,nsubj,i,I,PRON,8,use,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,changed_aspects,4,24,25,nsubj,ai,AI,NOUN,25,help,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,changed_aspects,4,26,25,obj,i,me,PRON,25,help,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,changed_aspects,4,27,25,xcomp,rule,rule,VERB,25,help,AI_USE,XCOMP,OTHER,Fiction writing,0
creativity_0070,concerns,3,1,3,nsubj,i,I,PRON,3,think,IDEATION,SUBJECT,AGENT,Fiction writing,0
creativity_0070,concerns,3,7,3,ccomp,give,gives,VERB,3,think,IDEATION,CCOMP,OTHER,Fiction writing,0
creativity_0070,concerns,4,7,9,nsubj,machine,machine,NOUN,9,create,AUTHORSHIP,SUBJECT,AGENT,Fiction writing,0
creativity_0070,concerns,4,12,9,obj,abundance,abundance,NOUN,9,create,AUTHORSHIP,OBJECT,PATIENT,Fiction writing,0
creativity_0070,concerns,8,1,4,nsubj:pass,ai,AI,PROPN,4,use,AI_USE,SUBJECT_PASS,PATIENT,Fiction writing,0
creativity_0070,concerns,9,11,9,obj,poem,poem,NOUN,9,write,AUTHORSHIP,OBJECT,PATIENT,Fiction writing,0
creativity_0070,concerns,9,19,17,obj,painting,painting,NOUN,17,create,AUTHORSHIP,OBJECT,PATIENT,Fiction writing,0
creativity_0070,concerns,9,44,46,nsubj,i,I,PRON,46,spend,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0070,concerns,9,48,46,obj,time,time,NOUN,46,spend,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0070,future,3,1,5,nsubj:pass,ai,AI,PROPN,5,use,AI_USE,SUBJECT_PASS,PATIENT,Fiction writing,0
creativity_0070,future,3,9,7,obj,type,types,NOUN,7,create,AUTHORSHIP,OBJECT,PATIENT,Fiction writing,0
creativity_0070,future,4,11,15,nsubj:pass,that,those,PRON,15,create,AUTHORSHIP,SUBJECT_PASS,PATIENT,Fiction writing,0
creativity_0070,future,4,26,28,nsubj,it,it,PRON,28,create,AUTHORSHIP,SUBJECT,AGENT,Fiction writing,0
creativity_0070,future,4,30,28,obj,class,class,NOUN,28,create,AUTHORSHIP,OBJECT,PATIENT,Fiction writing,0
creativity_0070,future,5,1,4,nsubj,i,I,PRON,4,think,IDEATION,SUBJECT,AGENT,Fiction writing,0
creativity_0070,future,5,8,4,ccomp,go,going,VERB,4,think,IDEATION,CCOMP,OTHER,Fiction writing,0
creativity_0070,future,5,16,18,nsubj,i,I,PRON,18,think,IDEATION,SUBJECT,AGENT,Fiction writing,0
creativity_0070,future,5,22,18,ccomp,cannibalize,cannibalized,VERB,18,think,IDEATION,CCOMP,OTHER,Fiction writing,0
creativity_0071,basic_job_description,2,1,2,nsubj,i,I,PRON,2,use,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0071,basic_job_description,2,3,2,obj,ai,AI,NOUN,2,use,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,basic_job_description,2,5,2,obj,more,more,ADJ,2,use,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,basic_job_description,3,27,29,nsubj,who,who,PRON,29,ask,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0071,basic_job_description,3,30,29,iobj,i,me,PRON,29,ask,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,basic_job_description,3,32,29,xcomp,write,write,VERB,29,ask,AI_USE,XCOMP,OTHER,Mix,3
creativity_0071,basic_job_description,3,34,32,obj,series,series,NOUN,32,write,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,1,1,2,nsubj,i,I,PRON,2,use,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0071,walkthrough,1,3,2,obj,ai,AI,PROPN,2,use,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,2,1,3,nsubj,i,I,PRON,3,ask,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0071,walkthrough,2,5,3,iobj,model,model,NOUN,3,ask,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,2,8,3,obj,premise,premise,NOUN,3,ask,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,2,13,14,nsubj,i,I,PRON,14,ask,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0071,walkthrough,2,15,14,iobj,it,it,PRON,14,ask,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,2,17,14,xcomp,list,list,VERB,14,ask,AI_USE,XCOMP,OTHER,Mix,3
creativity_0071,walkthrough,3,1,4,nsubj,i,I,PRON,4,use,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0071,walkthrough,3,6,4,obj,information,information,NOUN,4,use,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,3,20,17,obj,point,point,NOUN,17,look,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,3,28,27,obj,it,it,PRON,27,check,CONTROL,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,4,34,32,iobj,model,model,NOUN,32,ask,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,4,36,32,xcomp,create,create,VERB,32,ask,AI_USE,XCOMP,OTHER,Mix,3
creativity_0071,walkthrough,4,39,36,obj,paragraph,paragraph,NOUN,36,create,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,5,14,20,nsubj:pass,part,part,NOUN,20,write,AUTHORSHIP,SUBJECT_PASS,PATIENT,Mix,3
creativity_0071,walkthrough,5,19,20,nsubj:pass,ai,AI,PROPN,20,write,AUTHORSHIP,SUBJECT_PASS,PATIENT,Mix,3
creativity_0071,walkthrough,6,1,4,nsubj,i,I,PRON,4,feed,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0071,walkthrough,6,7,4,obj,article,article,NOUN,4,feed,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,6,14,12,iobj,model,model,NOUN,12,ask,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,6,16,12,xcomp,create,create,VERB,12,ask,AI_USE,XCOMP,OTHER,Mix,3
creativity_0071,walkthrough,6,17,16,obj,a,a,DET,16,create,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0071,walkthrough,7,33,31,obj,link,links,NOUN,31,create,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0071,project_example,1,9,11,nsubj,i,I,PRON,11,edit,CONTROL,SUBJECT,AGENT,Mix,3
creativity_0071,project_example,1,13,11,obj,series,series,NOUN,11,edit,CONTROL,OBJECT,PATIENT,Mix,3
creativity_0071,project_example,4,1,2,nsubj,i,I,PRON,2,feed,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0071,project_example,4,6,2,obj,article,articles,NOUN,2,feed,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,project_example,4,13,11,iobj,model,model,NOUN,11,ask,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,project_example,4,15,11,xcomp,come,come,VERB,11,ask,AI_USE,XCOMP,OTHER,Mix,3
creativity_0071,project_example,4,28,27,obj,information,information,NOUN,27,use,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,project_example,4,60,58,obj,information,information,NOUN,58,use,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,project_example,7,6,5,obj,some,some,DET,5,check,CONTROL,OBJECT,PATIENT,Mix,3
creativity_0071,project_example,7,25,20,obj,pro/con,pro/cons,NOUN,20,create,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0071,dynamic,1,1,3,nsubj,i,I,PRON,3,drive,CONTROL,SUBJECT,AGENT,Mix,3
creativity_0071,dynamic,1,6,3,obj,decision,decisions,NOUN,3,drive,CONTROL,OBJECT,PATIENT,Mix,3
creativity_0071,dynamic,2,1,2,nsubj,i,I,PRON,2,spend,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0071,dynamic,2,5,2,obj,amount,amount,NOUN,2,spend,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0071,dynamic,2,11,8,obj,prompt,prompt,NOUN,8,craft,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0071,dynamic,2,20,22,nsubj,i,I,PRON,22,look,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0071,dynamic,4,6,9,nsubj,it,it,PRON,9,follow,CONTROL,SUBJECT,AGENT,Mix,3
