transcript_id,section,sent_id,dep_word_id,head,deprel,dep_lemma,dep_text,verb_word_id,verb_lemma,verb_category,edge_role,group,long_cluster
creativity_0073,dynamic,1,28,30,nsubj,i,I,30,look,AI_USE,SUBJECT,Fiction writing,0
creativity_0073,dynamic,2,5,6,nsubj,i,I,6,think,IDEATION,SUBJECT,Fiction writing,0
creativity_0073,dynamic,3,12,10,obj,ai,AI,10,use,AI_USE,OBJECT,Fiction writing,0
creativity_0073,changed_aspects,1,1,2,nsubj,i,I,2,think,IDEATION,SUBJECT,Fiction writing,0
creativity_0073,changed_aspects,1,45,44,obj,more,more,44,write,AUTHORSHIP,OBJECT,Fiction writing,0
creativity_0073,changed_aspects,2,8,4,obj,balance,balance,4,refine,IDEATION,OBJECT,Fiction writing,0
creativity_0073,changed_aspects,2,44,43,obj,you,you,43,help,AI_USE,OBJECT,Fiction writing,0
creativity_0073,concerns,1,21,23,nsubj,who,who,23,use,AI_USE,SUBJECT,Fiction writing,0
creativity_0073,concerns,1,24,23,obj,ai,AI,23,use,AI_USE,OBJECT,Fiction writing,0
creativity_0073,concerns,1,29,26,obj,story,story,26,write,AUTHORSHIP,OBJECT,Fiction writing,0
creativity_0073,concerns,2,34,36,nsubj,who,who,36,tell,AI_USE,SUBJECT,Fiction writing,0
creativity_0073,concerns,2,37,36,iobj,ai,AI,36,tell,AI_USE,OBJECT,Fiction writing,0
creativity_0073,concerns,2,42,39,obj,story,story,39,write,AUTHORSHIP,OBJECT,Fiction writing,0
creativity_0073,concerns,2,47,46,obj,it,it,46,publish,AUTHORSHIP,OBJECT,Fiction writing,0
creativity_0073,concerns,3,12,11,obj,model,models,11,train,AI_USE,OBJECT,Fiction writing,0
creativity_0073,concerns,3,15,18,nsubj:pass,this,this,18,look,AI_USE,SUBJECT,Fiction writing,0
creativity_0073,future,1,1,2,nsubj,i,I,2,think,IDEATION,SUBJECT,Fiction writing,0
creativity_0073,future,2,1,2,nsubj,i,I,2,think,IDEATION,SUBJECT,Fiction writing,0
creativity_0073,future,2,4,3,obj,it,it,3,use,AI_USE,OBJECT,Fiction writing,0
creativity_0073,future,3,6,7,nsubj,i,I,7,use,AI_USE,SUBJECT,Fiction writing,0
creativity_0073,future,3,9,7,obj,model,model,7,use,AI_USE,OBJECT,Fiction writing,0
creativity_0073,future,3,37,39,nsubj,i,I,39,use,AI_USE,SUBJECT,Fiction writing,0
creativity_0073,future,3,49,48,obj,story,stories,48,develop,IDEATION,OBJECT,Fiction writing,0
creativity_0073,future,4,12,13,nsubj,i,I,13,think,IDEATION,SUBJECT,Fiction writing,0
creativity_0073,future,4,14,17,nsubj,i,I,17,use,AI_USE,SUBJECT,Fiction writing,0
creativity_0073,future,4,18,17,obj,it,it,17,use,AI_USE,OBJECT,Fiction writing,0
creativity_0073,future,4,32,33,nsubj,it,it,33,help,AI_USE,SUBJECT,Fiction writing,0
creativity_0073,future,4,60,61,nsubj,i,I,61,think,IDEATION,SUBJECT,Fiction writing,0
creativity_0073,future,4,63,65,nsubj,i,I,65,use,AI_USE,SUBJECT,Fiction writing,0
creativity_0073,future,4,67,65,obj,model,model,65,use,AI_USE,OBJECT,Fiction writing,0
creativity_0073,future,4,70,69,obj,it,it,69,train,AI_USE,OBJECT,Fiction writing,0
creativity_0073,extra_comments,1,3,4,nsubj,i,I,4,think,IDEATION,SUBJECT,Fiction writing,0
creativity_0074,intro,1,6,5,obj,we,'s,5,let,CONTROL,OBJECT,Audiovisual,4
creativity_0074,basic_job_description,2,10,9,obj,musician,musicians,9,record,AUTHORSHIP,OBJECT,Audiovisual,4
creativity_0074,walkthrough,2,2,5,nsubj,i,I,5,use,AI_USE,SUBJECT,Audiovisual,4
creativity_0074,walkthrough,3,15,12,obj,file,files,12,create,AUTHORSHIP,OBJECT,Audiovisual,4
creativity_0074,walkthrough,5,1,2,nsubj,this,This,2,use,AI_USE,SUBJECT,Audiovisual,4
creativity_0074,walkthrough,8,1,3,nsubj,i,I,3,use,AI_USE,SUBJECT,Audiovisual,4
creativity_0074,walkthrough,8,4,3,obj,chatgpt,ChatGPT,3,use,AI_USE,OBJECT,Audiovisual,4
creativity_0074,walkthrough,9,9,11,nsubj,i,I,11,look,AI_USE,SUBJECT,Audiovisual,4
creativity_0074,walkthrough,10,3,6,nsubj,i,I,6,research,IDEATION,SUBJECT,Audiovisual,4
creativity_0074,walkthrough,11,1,2,nsubj,i,I,2,use,AI_USE,SUBJECT,Audiovisual,4
creativity_0074,walkthrough,11,3,2,obj,chatgpt,chatgpt,2,use,AI_USE,OBJECT,Audiovisual,4
creativity_0074,walkthrough,11,11,10,obj,how,how,10,ask,AI_USE,OBJECT,Audiovisual,4
creativity_0074,walkthrough,12,7,6,obj,chatgpt,ChatGPT,6,use,AI_USE,OBJECT,Audiovisual,4
creativity_0074,walkthrough,12,16,15,obj,session,sessions,15,plan,CONTROL,OBJECT,Audiovisual,4
creativity_0074,walkthrough,12,21,22,nsubj,i,i,22,use,AI_USE,SUBJECT,Audiovisual,4
creativity_0074,walkthrough,12,23,22,obj,it,it,22,use,AI_USE,OBJECT,Audiovisual,4
creativity_0074,walkthrough,13,5,3,obj,piece,piece,3,write,AUTHORSHIP,OBJECT,Audiovisual,4
creativity_0074,walkthrough,13,13,12,obj,someone,someone,12,help,AI_USE,OBJECT,Audiovisual,4
creativity_0074,project_example,3,12,14,nsubj,i,I,14,use,AI_USE,SUBJECT,Audiovisual,4
creativity_0074,project_example,4,12,10,obj,recording,recording,10,use,AI_USE,OBJECT,Audiovisual,4
creativity_0074,project_example,5,10,8,obj,recording,recording,8,use,AI_USE,OBJECT,Audiovisual,4
creativity_0074,changed_aspects,1,1,3,nsubj,it,It,3,allow,CONTROL,SUBJECT,Audiovisual,4
creativity_0074,changed_aspects,1,4,3,iobj,i,me,3,allow,CONTROL,OBJECT,Audiovisual,4
creativity_0074,concerns,2,10,19,nsubj,ai,AI,19,worry,CONTROL,SUBJECT,Audiovisual,4
creativity_0074,concerns,2,11,13,nsubj,that,that,13,create,AUTHORSHIP,SUBJECT,Audiovisual,4
creativity_0074,concerns,2,14,13,obj,song,songs,13,create,AUTHORSHIP,OBJECT,Audiovisual,4
creativity_0074,concerns,2,20,19,obj,i,me,19,worry,CONTROL,OBJECT,Audiovisual,4
creativity_0074,concerns,4,2,5,nsubj:pass,tool,tools,5,use,AI_USE,SUBJECT,Audiovisual,4
creativity_0074,concerns,4,9,7,obj,piece,pieces,7,automate,AI_USE,OBJECT,Audiovisual,4
creativity_0074,concerns,5,7,8,nsubj,i,I,8,think,IDEATION,SUBJECT,Audiovisual,4
creativity_0074,concerns,5,21,18,obj,time,time,18,spend,AI_USE,OBJECT,Audiovisual,4
creativity_0074,concerns,8,18,17,obj,it,it,17,use,AI_USE,OBJECT,Audiovisual,4
creativity_0074,future,2,15,17,nsubj,they,they,17,help,AI_USE,SUBJECT,Audiovisual,4
creativity_0074,future,2,19,17,obj,process,process,17,help,AI_USE,OBJECT,Audiovisual,4
creativity_0074,future,3,8,6,obj,technology,technology,6,create,AUTHORSHIP,OBJECT,Audiovisual,4
creativity_0074,future,4,1,2,nsubj,which,which,2,worry,CONTROL,SUBJECT,Audiovisual,4
creativity_0074,future,4,3,2,obj,i,me,2,worry,CONTROL,OBJECT,Audiovisual,4
creativity_0074,future,4,5,6,nsubj,person,people,6,create,AUTHORSHIP,SUBJECT,Audiovisual,4
creativity_0074,future,4,7,6,obj,thing,things,6,create,AUTHORSHIP,OBJECT,Audiovisual,4
creativity_0075,walkthrough,1,6,5,obj,ai,AI,5,utilize,AI_USE,OBJECT,Content writing,2
creativity_0075,walkthrough,2,9,10,nsubj,ai,AI,10,fill,AI_USE,SUBJECT,Content writing,2
creativity_0075,walkthrough,2,12,10,obj,gap,gaps,10,fill,AI_USE,OBJECT,Content writing,2
creativity_0075,project_example,1,49,48,obj,ai,AI,48,utilize,AI_USE,OBJECT,Content writing,2
creativity_0075,project_example,2,1,2,nsubj,i,I,2,think,IDEATION,SUBJECT,Content writing,2
creativity_0075,project_example,2,4,2,obj,important,important,2,think,IDEATION,OBJECT,Content writing,2
creativity_0075,project_example,4,28,25,obj,layer,layer,25,keep,CONTROL,OBJECT,Content writing,2
creativity_0075,dynamic,1,9,11,nsubj,i,I,11,utilize,AI_USE,SUBJECT,Content writing,2
creativity_0075,dynamic,1,12,11,obj,ai,AI,11,utilize,AI_USE,OBJECT,Content writing,2
creativity_0075,dynamic,3,1,3,nsubj,i,I,3,use,AI_USE,SUBJECT,Content writing,2
creativity_0075,dynamic,3,8,3,obj,model,models,3,use,AI_USE,OBJECT,Content writing,2
creativity_0075,concerns,3,18,17,obj,ai,AI,17,use,AI_USE,OBJECT,Content writing,2
creativity_0075,concerns,3,28,29,nsubj,it,it,29,allow,CONTROL,SUBJECT,Content writing,2
creativity_0075,concerns,3,31,29,iobj,company,company,29,allow,CONTROL,OBJECT,Content writing,2
creativity_0075,concerns,3,34,29,obj,out,out,29,allow,CONTROL,OBJECT,Content writing,2
creativity_0075,future,2,1,2,nsubj,i,I,2,love,AI_USE,SUBJECT,Content writing,2
creativity_0075,future,2,3,2,obj,tech,tech,2,love,AI_USE,OBJECT,Content writing,2
creativity_0075,future,2,9,8,obj,it,it,8,utilize,AI_USE,OBJECT,Content writing,2
creativity_0075,future,3,1,3,nsubj,i,I,3,look,AI_USE,SUBJECT,Content writing,2
creativity_0076,basic_job_description,1,1,2,nsubj,i,I,2,manage,CONTROL,SUBJECT,Audiovisual,4
creativity_0076,basic_job_description,1,6,2,obj,group,group,2,manage,CONTROL,OBJECT,Audiovisual,4
creativity_0076,basic_job_description,1,30,29,obj,invoice,invoices,29,create,AUTHORSHIP,OBJECT,Audiovisual,4
creativity_0076,walkthrough,2,1,2,nsubj,ai,AI,2,help,AI_USE,SUBJECT,Audiovisual,4
creativity_0076,walkthrough,2,3,2,obj,i,me,2,help,AI_USE,OBJECT,Audiovisual,4
creativity_0076,walkthrough,2,18,13,obj,term,terms,13,use,AI_USE,OBJECT,Audiovisual,4
creativity_0076,walkthrough,2,19,20,nsubj,that,that,20,help,AI_USE,SUBJECT,Audiovisual,4
creativity_0076,walkthrough,2,22,20,obj,website,website,20,help,AI_USE,OBJECT,Audiovisual,4
creativity_0076,walkthrough,3,1,2,nsubj,i,I,2,keep,CONTROL,SUBJECT,Audiovisual,4
creativity_0076,walkthrough,3,3,2,obj,collection,collections,2,keep,CONTROL,OBJECT,Audiovisual,4
creativity_0076,walkthrough,3,16,17,nsubj,i,I,17,reach,AI_USE,SUBJECT,Audiovisual,4
creativity_0076,walkthrough,3,44,37,obj,post,post,37,write,AUTHORSHIP,OBJECT,Audiovisual,4
creativity_0076,walkthrough,4,1,3,nsubj,i,I,3,design,AUTHORSHIP,SUBJECT,Audiovisual,4
creativity_0076,walkthrough,4,5,3,obj,image,images,3,design,AUTHORSHIP,OBJECT,Audiovisual,4
creativity_0076,walkthrough,4,40,37,obj,graphic,graphics,37,use,AI_USE,OBJECT,Audiovisual,4
creativity_0076,project_example,1,44,45,nsubj,i,I,45,ask,AI_USE,SUBJECT,Audiovisual,4
creativity_0076,project_example,1,46,45,iobj,gemini,Gemini,45,ask,AI_USE,OBJECT,Audiovisual,4
creativity_0076,project_example,1,49,45,obj,pronoun,pronouns,45,ask,AI_USE,OBJECT,Audiovisual,4
creativity_0076,project_example,1,61,62,nsubj,i,I,62,prefer,AI_USE,SUBJECT,Audiovisual,4
creativity_0076,project_example,1,64,62,obj,they,they,62,prefer,AI_USE,OBJECT,Audiovisual,4
creativity_0076,dynamic,3,4,5,nsubj,i,I,5,use,AI_USE,SUBJECT,Audiovisual,4
creativity_0076,dynamic,3,11,5,obj,phrase,phrases,5,use,AI_USE,OBJECT,Audiovisual,4
creativity_0076,dynamic,4,10,13,obj,which,which,13,ask,AI_USE,OBJECT,Audiovisual,4
creativity_0076,dynamic,4,11,13,nsubj,i,I,13,ask,AI_USE,SUBJECT,Audiovisual,4
creativity_0076,dynamic,4,14,13,iobj,they,them,13,ask,AI_USE,OBJECT,Audiovisual,4
creativity_0076,dynamic,4,27,26,obj,parenthesis,parenthesis,26,use,AI_USE,OBJECT,Audiovisual,4
creativity_0076,changed_aspects,1,42,43,nsubj,i,I,43,think,IDEATION,SUBJECT,Audiovisual,4
creativity_0076,changed_aspects,2,8,7,obj,parenthesis,parenthesis,7,use,AI_USE,OBJECT,Audiovisual,4
creativity_0076,changed_aspects,2,13,14,nsubj,i,I,14,edit,CONTROL,SUBJECT,Audiovisual,4
creativity_0076,changed_aspects,2,17,14,obj,sentence,sentence,14,edit,CONTROL,OBJECT,Audiovisual,4
creativity_0076,changed_aspects,2,20,19,obj,commas,commas,19,use,AI_USE,OBJECT,Audiovisual,4
creativity_0076,changed_aspects,2,27,26,obj,they,them,26,use,AI_USE,OBJECT,Audiovisual,4
creativity_0076,changed_aspects,3,31,27,obj,method,method,27,use,AI_USE,OBJECT,Audiovisual,4
creativity_0076,concerns,1,21,22,nsubj,i,I,22,worry,CONTROL,SUBJECT,Audiovisual,4
creativity_0076,concerns,2,22,21,obj,we,us,21,choose,CONTROL,OBJECT,Audiovisual,4
creativity_0077,basic_job_description,2,1,3,nsubj,i,I,3,use,AI_USE,SUBJECT,Mix,3
creativity_0077,basic_job_description,2,4,3,obj,ai,AI,3,use,AI_USE,OBJECT,Mix,3
creativity_0077,basic_job_description,2,7,9,nsubj,i,I,9,edit,CONTROL,SUBJECT,Mix,3
creativity_0077,walkthrough,1,1,3,nsubj,i,I,3,use,AI_USE,SUBJECT,Mix,3
creativity_0077,walkthrough,1,6,3,obj,tool,tools,3,use,AI_USE,OBJECT,Mix,3
creativity_0077,walkthrough,1,7,9,nsubj:pass,that,that,9,build,AUTHORSHIP,SUBJECT,Mix,3
creativity_0077,walkthrough,1,13,15,nsubj,i,I,15,edit,CONTROL,SUBJECT,Mix,3
creativity_0077,walkthrough,1,16,15,obj,photo,photos,15,edit,CONTROL,OBJECT,Mix,3
creativity_0077,walkthrough,2,11,13,nsubj,they,they,13,ask,AI_USE,SUBJECT,Mix,3
creativity_0077,walkthrough,2,37,38,nsubj,i,I,38,use,AI_USE,SUBJECT,Mix,3
creativity_0077,walkthrough,2,39,38,obj,ai,AI,38,use,AI_USE,OBJECT,Mix,3
creativity_0077,walkthrough,3,1,4,nsubj,i,I,4,use,AI_USE,SUBJECT,Mix,3
creativity_0077,walkthrough,3,5,4,obj,it,it,4,use,AI_USE,OBJECT,Mix,3
creativity_0077,project_example,1,2,4,nsubj,i,I,4,edit,CONTROL,SUBJECT,Mix,3
creativity_0077,project_example,1,6,4,obj,picture,picture,4,edit,CONTROL,OBJECT,Mix,3
creativity_0077,project_example,3,1,2,nsubj,i,I,2,use,AI_USE,SUBJECT,Mix,3
creativity_0077,project_example,3,4,2,obj,ai,AI,2,use,AI_USE,OBJECT,Mix,3
creativity_0077,project_example,3,8,6,obj,edit,edits,6,generate,AUTHORSHIP,OBJECT,Mix,3
creativity_0077,dynamic,1,1,3,nsubj,i,I,3,drive,CONTROL,SUBJECT,Mix,3
creativity_0077,dynamic,1,6,3,obj,decision,decisions,3,drive,CONTROL,OBJECT,Mix,3
creativity_0077,dynamic,1,17,15,obj,item,items,15,generate,AUTHORSHIP,OBJECT,Mix,3
creativity_0077,changed_aspects,1,12,14,obj,that,that,14,save,AI_USE,OBJECT,Mix,3
creativity_0077,changed_aspects,1,13,14,nsubj,it,it,14,save,AI_USE,SUBJECT,Mix,3
creativity_0077,changed_aspects,1,15,14,obj,i,me,14,save,AI_USE,OBJECT,Mix,3
creativity_0077,changed_aspects,2,14,7,obj,result,result,7,produce,AUTHORSHIP,OBJECT,Mix,3
creativity_0077,changed_aspects,4,30,29,obj,ai,AI,29,use,AI_USE,OBJECT,Mix,3
creativity_0077,concerns,1,5,6,nsubj,i,I,6,worry,CONTROL,SUBJECT,Mix,3
creativity_0077,concerns,1,11,12,nsubj,ai,AI,12,use,AI_USE,SUBJECT,Mix,3
creativity_0077,concerns,1,16,12,obj,work,work,12,use,AI_USE,OBJECT,Mix,3
creativity_0077,concerns,1,19,18,obj,image,images,18,produce,AUTHORSHIP,OBJECT,Mix,3
creativity_0077,future,1,6,8,nsubj:pass,model,models,8,train,AI_USE,SUBJECT,Mix,3
creativity_0077,future,1,21,18,obj,output,output,18,produce,AUTHORSHIP,OBJECT,Mix,3
creativity_0077,future,2,17,16,obj,we,s,16,let,CONTROL,OBJECT,Mix,3
creativity_0077,future,2,33,29,obj,image,images,29,produce,AUTHORSHIP,OBJECT,Mix,3
creativity_0077,future,4,2,3,nsubj,time,time,3,save,AI_USE,SUBJECT,Mix,3
creativity_0077,future,4,9,11,nsubj,i,me,11,use,AI_USE,SUBJECT,Mix,3
creativity_0077,future,4,30,28,obj,option,options,28,generate,AUTHORSHIP,OBJECT,Mix,3
creativity_0077,future,4,35,38,obj,that,that,38,use,AI_USE,OBJECT,Mix,3
creativity_0077,future,4,36,38,nsubj,i,I,38,use,AI_USE,SUBJECT,Mix,3
creativity_0077,future,4,52,49,obj,content,content,49,edit,CONTROL,OBJECT,Mix,3
creativity_0077,future,5,11,12,nsubj,i,I,12,ask,AI_USE,SUBJECT,Mix,3
creativity_0077,future,5,15,12,iobj,model,model,12,ask,AI_USE,OBJECT,Mix,3
creativity_0077,future,5,24,17,obj,backdrop,backdrop,17,generate,AUTHORSHIP,OBJECT,Mix,3
creativity_0078,basic_job_description,1,1,3,nsubj,i,I,3,create,AUTHORSHIP,SUBJECT,"Art, design, crafts",1
creativity_0078,basic_job_description,1,6,3,obj,series,series,3,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,basic_job_description,2,2,5,nsubj:pass,show,show,5,create,AUTHORSHIP,SUBJECT,"Art, design, crafts",1
creativity_0078,basic_job_description,4,3,5,nsubj,project,project,5,create,AUTHORSHIP,SUBJECT,"Art, design, crafts",1
creativity_0078,basic_job_description,4,8,5,obj,line,line,5,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,1,1,2,nsubj,i,I,2,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,1,4,2,obj,ai,AI,2,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,2,20,21,nsubj,i,I,21,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,2,23,21,obj,ai,AI,21,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,2,26,25,obj,name,names,25,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,2,42,39,obj,time,time,39,spend,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,3,1,3,nsubj,it,It,3,help,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,3,5,8,nsubj,i,I,8,ask,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,3,10,8,obj,ai,AI,8,ask,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,3,20,22,nsubj,i,I,22,look,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,4,1,3,nsubj,i,I,3,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,4,5,3,obj,ai,AI,3,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,5,1,3,nsubj,i,I,3,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,5,5,3,obj,ai,AI,3,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,5,9,7,obj,image,images,7,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,6,1,3,nsubj,i,I,3,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,6,5,3,obj,ai,AI,3,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,6,11,7,obj,line,line,7,plan,CONTROL,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,7,24,29,obj,that,that,29,think,IDEATION,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,7,25,29,nsubj,i,I,29,think,IDEATION,SUBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,8,4,6,nsubj,i,I,6,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,8,8,6,obj,ai,AI,6,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,walkthrough,8,11,10,obj,texture,textures,10,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,project_example,1,1,3,nsubj,i,I,3,create,AUTHORSHIP,SUBJECT,"Art, design, crafts",1
creativity_0078,project_example,1,6,3,obj,trailer,trailer,3,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,project_example,1,11,12,nsubj,i,I,12,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,project_example,1,14,12,obj,ai,AI,12,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,project_example,3,2,3,nsubj,i,I,3,tell,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,project_example,3,5,3,iobj,ai,AI,3,tell,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,project_example,3,11,12,nsubj,it,it,12,suggest,AUTHORSHIP,SUBJECT,"Art, design, crafts",1
creativity_0078,project_example,3,13,12,obj,way,ways,12,suggest,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,project_example,4,1,3,nsubj,i,I,3,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,project_example,4,5,3,obj,ai,AI,3,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,project_example,6,13,14,nsubj,ai,AI,14,help,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,project_example,6,15,14,obj,i,me,14,help,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,dynamic,2,2,4,nsubj,i,I,4,tell,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,dynamic,2,6,4,iobj,ai,AI,4,tell,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,dynamic,3,3,4,nsubj,ai,AI,4,tell,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,dynamic,3,5,4,iobj,i,me,4,tell,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,dynamic,3,13,21,obj,that,that,21,ask,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,dynamic,3,14,19,nsubj,i,I,19,think,IDEATION,SUBJECT,"Art, design, crafts",1
creativity_0078,dynamic,4,24,25,nsubj,ai,AI,25,drive,CONTROL,SUBJECT,"Art, design, crafts",1
creativity_0078,dynamic,4,29,25,obj,thing,things,25,drive,CONTROL,OBJECT,"Art, design, crafts",1
creativity_0078,dynamic,4,57,60,nsubj,any,any,60,look,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,dynamic,4,64,65,nsubj,ai,AI,65,create,AUTHORSHIP,SUBJECT,"Art, design, crafts",1
creativity_0078,dynamic,4,68,65,obj,photo,photo,65,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,changed_aspects,1,4,5,nsubj,i,I,5,think,IDEATION,SUBJECT,"Art, design, crafts",1
creativity_0078,changed_aspects,2,30,31,nsubj,i,I,31,brainstorm,IDEATION,SUBJECT,"Art, design, crafts",1
creativity_0078,changed_aspects,4,17,15,obj,element,elements,15,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,changed_aspects,4,25,24,obj,asset,assets,24,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,changed_aspects,5,3,1,obj,photo,photos,1,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,changed_aspects,5,14,15,nsubj,i,I,15,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,changed_aspects,5,16,15,obj,ai,AI,15,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,changed_aspects,5,30,29,obj,they,them,29,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,changed_aspects,5,37,35,obj,frame,frames,35,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,concerns,1,10,13,nsubj,i,I,13,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,concerns,1,14,13,obj,image,images,13,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,concerns,2,7,9,nsubj,person,people,9,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,concerns,2,10,9,obj,ai,AI,9,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,concerns,2,20,19,obj,work,work,19,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,concerns,4,1,3,nsubj:pass,they,They,3,fill,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,future,2,7,5,obj,website,website,5,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,future,3,24,23,obj,it,it,23,integrate,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,future,3,30,32,nsubj,it,it,32,act,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,future,3,41,43,nsubj,person,people,43,ask,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0078,future,3,46,43,obj,thing,things,43,ask,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,future,4,16,18,nsubj,it,it,18,suggest,AUTHORSHIP,SUBJECT,"Art, design, crafts",1
creativity_0078,future,4,19,18,obj,way,ways,18,suggest,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0078,future,5,4,5,nsubj,i,I,5,think,IDEATION,SUBJECT,"Art, design, crafts",1
creativity_0078,future,5,21,19,obj,aspect,aspects,19,automate,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0078,extra_comments,1,2,3,nsubj,i,I,3,think,IDEATION,SUBJECT,"Art, design, crafts",1
creativity_0079,basic_job_description,1,8,9,nsubj,i,I,9,paint,AUTHORSHIP,SUBJECT,"Art, design, crafts",1
creativity_0079,basic_job_description,2,21,19,obj,banner,banner,19,paint,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0079,walkthrough,1,1,3,nsubj,i,I,3,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0079,walkthrough,1,5,3,obj,tool,tools,3,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0079,walkthrough,2,13,10,obj,post,posts,10,organize,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0079,walkthrough,3,2,4,nsubj,i,I,4,look,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0079,walkthrough,3,7,6,obj,design,designs,6,create,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0079,walkthrough,3,17,19,nsubj,i,I,19,ask,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0079,walkthrough,3,22,19,obj,tool,tool,19,ask,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0079,walkthrough,4,17,16,obj,attention,attention,16,draw,AUTHORSHIP,OBJECT,"Art, design, crafts",1
creativity_0079,project_example,1,25,26,nsubj,i,I,26,turn,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0079,project_example,2,9,10,nsubj,i,I,10,ask,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0079,project_example,2,18,21,obj,that,that,21,use,AI_USE,OBJECT,"Art, design, crafts",1
creativity_0079,project_example,2,19,21,nsubj,i,I,21,use,AI_USE,SUBJECT,"Art, design, crafts",1
creativity_0079,project_example,3,2,3,nsubj,ai,AI,3,tell,AI_USE,SUBJECT,"Art, design, crafts",1
